,Mean Pitch,Max Pitch,Mean Intensity,Max Intensity,Jitter,Shimmer,NHR,dyad,speaker,session,sentence,duration(s),size(K),file_name
4966,79.9568528,580.0527986,66.9138969,75.13332141,0.025226981,0.066765674,17.7636832,6364,63,solo,16,7.6,654.48,SK0304_3_solo555_16_mono.wav
4967,70.34736915,588.7333763,66.23333495,78.64838072,0.01998556,0.064561559,18.1806756,6364,63,solo,17,8.94,769.98,SK0304_3_solo555_17_mono.wav
4968,74.21407019,388.9121382,66.02456921,75.9872147,0.019790607,0.061914025,17.9000149,6364,63,solo,18,8.78,756.12,SK0304_3_solo555_18_mono.wav
4969,60.7497666,217.7208457,67.41538705,80.3005255,0.016830642,0.064706463,19.9202604,6364,63,solo,19,6.82,587.81,SK0304_3_solo555_19_mono.wav
4970,80.13331557,477.7562479,66.07149749,74.89263157,0.026734026,0.076947645,17.0414454,6364,63,solo,1,6.28,541.22,SK0304_3_solo555_1_mono.wav
4971,54.69167244,579.1456543,65.42078984,77.68195787,0.021560406,0.067478435,17.0908967,6364,63,solo,20,7.67,660.68,SK0304_3_solo555_20_mono.wav
4972,63.92487697,584.1759299,65.47090944,74.42752906,0.023395453,0.071438085,18.1908511,6364,63,solo,21,5.41,465.76,SK0304_3_solo555_21_mono.wav
4973,62.43484388,244.091142,66.96277755,79.60550344,0.018817633,0.081556666,18.185623,6364,63,solo,22,5.82,501.6,SK0304_3_solo555_22_mono.wav
4974,73.60362761,599.3459311,72.44007947,90.47209371,0.022547299,0.075288321,17.3273409,6364,63,solo,23,10.87,936.56,SK0304_3_solo555_23_mono.wav
4975,90.28308445,597.7397232,67.72141055,76.41064099,0.022958195,0.071895543,18.4118683,6364,63,solo,24,7.65,658.7,SK0304_3_solo555_24_mono.wav
4976,73.94637208,302.145023,66.84926391,81.44561842,0.024820761,0.077271924,19.0294091,6364,63,solo,25,7.75,667.4,SK0304_3_solo555_25_mono.wav
4977,78.9370784,575.8274647,67.06362542,74.67922959,0.01553997,0.055148159,18.2162061,6364,63,solo,26,11.54,993.84,SK0304_3_solo555_26_mono.wav
4978,80.59555993,287.9322751,66.73487634,76.7831517,0.016599218,0.0556223,19.1326817,6364,63,solo,27,9.99,860.77,SK0304_3_solo555_27_mono.wav
4979,67.31641583,229.9805144,66.86613483,79.21991163,0.022559474,0.076047664,17.2568372,6364,63,solo,28,7.29,628.21,SK0304_3_solo555_28_mono.wav
4980,60.81412707,216.3356557,64.89167591,74.68220034,0.024920503,0.074436317,18.0443946,6364,63,solo,29,6.41,552.15,SK0304_3_solo555_29_mono.wav
4981,62.21906015,362.0555937,69.1136843,85.16475713,0.021838757,0.064519379,17.9274675,6364,63,solo,2,7.84,675.32,SK0304_3_solo555_2_mono.wav
4982,46.14062585,497.9899809,67.10006785,86.13307061,0.026469847,0.097509583,14.504086,6364,63,solo,30,8.21,707.45,SK0304_3_solo555_30_mono.wav
4983,62.54411776,449.0975581,67.14887243,78.32074155,0.021052588,0.065110443,18.0802101,6364,63,solo,31,14.7,1266.11,SK0304_3_solo555_31_mono.wav
4984,71.91682252,343.8674827,65.168886,74.83628096,0.01626876,0.059006287,20.6071835,6364,63,solo,32,6.02,518.3,SK0304_3_solo555_32_mono.wav
4985,84.83816671,220.2146164,68.74787426,80.23740574,0.015548644,0.060068706,19.7377732,6364,63,solo,33,8.33,717.62,SK0304_3_solo555_33_mono.wav
4986,74.90374183,290.4501014,66.44093623,75.80266731,0.022497892,0.073104137,18.1377736,6364,63,solo,34,6.88,592.55,SK0304_3_solo555_34_mono.wav
4987,67.97916472,197.0871608,65.35117586,74.53536743,0.018457577,0.06313192,18.7210698,6364,63,solo,35,5.66,487.38,SK0304_3_solo555_35_mono.wav
4988,82.26478701,272.6721484,67.08310966,76.11480532,0.018913876,0.05729237,19.5886939,6364,63,solo,36,12.39,1067.66,SK0304_3_solo555_36_mono.wav
4989,82.82470829,374.4736513,66.23519945,74.68707964,0.02157739,0.064300834,18.7957875,6364,63,solo,37,10.29,886.61,SK0304_3_solo555_37_mono.wav
4990,77.61556881,255.4354123,67.31165549,83.67628849,0.019689664,0.056704166,20.3567671,6364,63,solo,38,9.57,824.33,SK0304_3_solo555_38_mono.wav
4991,62.01497879,335.8008897,65.02859857,74.55224845,0.027633763,0.098639356,14.2562007,6364,63,solo,39,8.71,749.91,SK0304_3_solo555_39_mono.wav
4992,48.75254576,572.973452,68.08435371,88.92056405,0.021681324,0.083871194,17.8928921,6364,63,solo,3,6.2,534.07,SK0304_3_solo555_3_mono.wav
4993,78.28815246,224.1791538,67.65001931,80.41582342,0.019524541,0.060831182,21.4663335,6364,63,solo,40,6.55,564.13,SK0304_3_solo555_40_mono.wav
4994,52.46561665,244.8428013,66.56489197,79.05256558,0.022611612,0.073598408,17.4271097,6364,63,solo,41,6.69,576.62,SK0304_3_solo555_41_mono.wav
4995,66.9960067,313.3924098,65.7460392,81.85907523,0.019912612,0.071606265,19.2696284,6364,63,solo,42,6.13,527.78,SK0304_3_solo555_42_mono.wav
4996,75.97906893,562.8206999,66.41160963,78.69409587,0.02125803,0.068066065,18.5807579,6364,63,solo,43,10.66,918.39,SK0304_3_solo555_43_mono.wav
4997,72.6764738,591.3456948,67.93305431,78.58500263,0.023055995,0.079555598,16.1825709,6364,63,solo,44,12.18,1048.8,SK0304_3_solo555_44_mono.wav
4998,45.80293662,529.5582916,68.07533499,82.53151253,0.030014055,0.094174941,13.54462,6364,63,solo,45,9.47,815.55,SK0304_3_solo555_45_mono.wav
4999,79.560212,549.4786853,66.11435976,74.50878901,0.019947614,0.07675797,18.6139693,6364,63,solo,46,7.25,624.42,SK0304_3_solo555_46_mono.wav
5000,60.35789055,250.5600922,67.73720741,81.11290389,0.018209678,0.057197814,19.4794117,6364,63,solo,47,10.12,871.71,SK0304_3_solo555_47_mono.wav
5001,64.81954201,464.2807982,66.27293011,77.66612959,0.020334917,0.064069507,17.3799905,6364,63,solo,48,7.37,635.01,SK0304_3_solo555_48_mono.wav
5002,67.66233861,227.8506159,67.53035351,78.38788911,0.019782229,0.071990997,17.0892208,6364,63,solo,49,8.49,731.31,SK0304_3_solo555_49_mono.wav
5003,81.89758611,356.2334027,68.08864534,80.80139243,0.014972878,0.056179974,19.8373839,6364,63,solo,4,7.82,673.17,SK0304_3_solo555_4_mono.wav
5004,58.01047348,213.0853701,66.18480239,76.89695413,0.01623602,0.061872447,19.6057446,6364,63,solo,50,5.96,513.14,SK0304_3_solo555_50_mono.wav
5005,85.55376626,574.0438218,68.02831795,77.85239763,0.02224799,0.06482032,19.5189337,6364,63,solo,51,8.72,750.86,SK0304_3_solo555_51_mono.wav
5006,76.1972057,593.2361379,65.55488228,75.23202704,0.022659296,0.063335281,16.9471321,6364,63,solo,52,9.46,814.86,SK0304_3_solo555_52_mono.wav
5007,63.11446083,212.8497932,69.16759224,89.82953385,0.019613143,0.074777071,18.8047109,6364,63,solo,53,6.23,536.91,SK0304_3_solo555_53_mono.wav
5008,70.13919256,291.0642728,65.64553177,76.5427693,0.021184294,0.066982933,19.3543945,6364,63,solo,54,7.35,632.77,SK0304_3_solo555_54_mono.wav
5009,61.92188322,313.3154203,67.552646,82.71974695,0.022622956,0.069559403,18.9351731,6364,63,solo,55,8.13,700.56,SK0304_3_solo555_55_mono.wav
5010,76.70776651,543.7585354,66.33199696,76.34619962,0.020374328,0.066877416,17.6720996,6364,63,solo,56,8.17,703.66,SK0304_3_solo555_56_mono.wav
5011,59.78873711,241.0184937,65.49754748,78.49691657,0.019956869,0.079264749,17.0868489,6364,63,solo,57,8.94,769.98,SK0304_3_solo555_57_mono.wav
5012,75.51460361,345.6551912,68.49260568,82.63647666,0.016998073,0.053814845,20.9763611,6364,63,solo,58,7.12,613.05,SK0304_3_solo555_58_mono.wav
5013,67.39320698,275.0240096,66.43848377,77.65295907,0.026059289,0.079861349,16.3403681,6364,63,solo,59,9.24,795.57,SK0304_3_solo555_59_mono.wav
5014,79.26985979,262.1269151,67.56136979,76.046861,0.018584026,0.057409058,19.035843,6364,63,solo,5,9.03,777.56,SK0304_3_solo555_5_mono.wav
5015,68.15998401,576.3711422,70.20013924,86.19604076,0.018219021,0.060206803,19.3891445,6364,63,solo,60,9.03,777.99,SK0304_3_solo555_60_mono.wav
5016,64.28589193,546.0569392,67.85783415,85.46213686,0.021013545,0.067321166,17.8430619,6364,63,solo,61,8.76,754.82,SK0304_3_solo555_61_mono.wav
5017,75.06594,591.0755465,66.85954063,75.07971007,0.020657349,0.069932333,17.1693876,6364,63,solo,62,7.48,643.97,SK0304_3_solo555_62_mono.wav
5018,47.90259904,200.3106383,67.34107805,87.37326262,0.019510163,0.058209505,17.078557,6364,63,solo,63,6.39,550.43,SK0304_3_solo555_63_mono.wav
5019,47.41026961,232.1824645,63.66093978,75.13530115,0.030838263,0.07149521,14.2730371,6364,63,solo,64,6.28,540.96,SK0304_3_solo555_64_mono.wav
5020,64.73083687,525.5016675,67.28211438,79.40243272,0.02156862,0.059084543,17.1408508,6364,63,solo,65,9.63,829.07,SK0304_3_solo555_65_mono.wav
5021,53.86748394,586.5678604,69.20749234,86.36826621,0.021341414,0.055089968,18.1885772,6364,63,solo,66,6.85,590.22,SK0304_3_solo555_66_mono.wav
5022,55.21713746,225.0984665,65.60177865,76.34313542,0.01564698,0.054204228,19.6130499,6364,63,solo,67,7.62,656.8,SK0304_3_solo555_67_mono.wav
5023,80.00384815,282.3632175,67.26492861,79.4021885,0.01991577,0.066407709,19.4538506,6364,63,solo,68,9.31,802.2,SK0304_3_solo555_68_mono.wav
5024,76.58763435,230.4980744,70.96408551,89.80207273,0.013582645,0.050720442,21.2311714,6364,63,solo,69,9.89,851.55,SK0304_3_solo555_69_mono.wav
5025,58.10512951,218.2913409,70.70802399,91.00196468,0.018180389,0.064184349,18.111672,6364,63,solo,6,12.76,1098.93,SK0304_3_solo555_6_mono.wav
5026,65.05633498,324.9026478,65.17042087,75.21556651,0.021036752,0.06748145,18.4570435,6364,63,solo,70,6.36,547.42,SK0304_3_solo555_70_mono.wav
5027,64.89401239,250.1080542,67.17190712,77.35293523,0.022493714,0.065907555,17.0228224,6364,63,solo,71,7.23,623.13,SK0304_3_solo555_71_mono.wav
5028,82.47022841,598.684326,65.49036949,80.83201328,0.019721502,0.074636367,19.4006074,6364,63,solo,72,8.63,742.94,SK0304_3_solo555_72_mono.wav
5029,64.051037,292.7447317,67.40051731,78.58886488,0.020429199,0.082951048,17.2382106,6364,63,solo,73,6.52,561.71,SK0304_3_solo555_73_mono.wav
5030,69.7448995,266.8524998,66.59471194,80.75375141,0.018721874,0.063799358,19.3457831,6364,63,solo,74,7.93,683.08,SK0304_3_solo555_74_mono.wav
5031,85.27792664,341.3956142,68.02853044,76.0104763,0.015832197,0.061160005,19.3615942,6364,63,solo,75,6.97,600.47,SK0304_3_solo555_75_mono.wav
5032,101.8266462,224.8310162,68.19047772,76.22403653,0.025624146,0.067980021,16.6951658,6364,63,solo,76,4.72,406.9,SK0304_3_solo555_76_mono.wav
5033,60.81408935,336.2438858,66.74737634,80.50596443,0.025261892,0.071570375,18.0572835,6364,63,solo,77,8.47,729.33,SK0304_3_solo555_77_mono.wav
5034,63.95367079,581.7693487,65.39148854,75.45450437,0.02221877,0.062978516,17.723764,6364,63,solo,78,8.57,738.54,SK0304_3_solo555_78_mono.wav
5035,76.49043698,584.6505015,66.94287341,76.76915421,0.021638432,0.063810315,18.3610966,6364,63,solo,79,10.4,895.65,SK0304_3_solo555_79_mono.wav
5036,52.4571028,236.1222033,66.73177821,85.15930354,0.02009179,0.073772744,19.9662547,6364,63,solo,7,8.85,762.49,SK0304_3_solo555_7_mono.wav
5037,58.70321039,268.5663753,67.56243,83.46714355,0.02413257,0.083892158,16.2057573,6364,63,solo,80,9.73,838.12,SK0304_3_solo555_80_mono.wav
5038,79.46018125,300.8279727,66.63269547,75.21214523,0.02491862,0.067200099,16.0985923,6364,63,solo,8,6.5,560.08,SK0304_3_solo555_8_mono.wav
5039,58.96688578,244.6531089,65.09542478,74.4998459,0.01973092,0.074870506,19.6860002,6364,63,solo,9,5.24,451.12,SK0304_3_solo555_9_mono.wav
5040,96.18485309,289.0428542,71.25491604,80.2271735,0.015127569,0.052809233,21.4560187,6364,64,solo,10,7.47,643.28,SK0304_4_solo555_10_mono.wav
5041,73.34219586,290.9321729,71.0157663,84.37683571,0.01521649,0.056406165,20.7263615,6364,64,solo,11,9.37,807.19,SK0304_4_solo555_11_mono.wav
5042,77.71793233,312.1195583,71.89505933,85.2092071,0.014305877,0.050130176,21.5515274,6364,64,solo,12,8.8,757.58,SK0304_4_solo555_12_mono.wav
5043,102.2744214,323.7305874,74.13429944,83.5394175,0.015345389,0.04741955,22.5768617,6364,64,solo,13,6.42,553.36,SK0304_4_solo555_13_mono.wav
5044,110.4773431,273.0356356,73.949535,83.79051285,0.015681855,0.059089501,22.5235239,6364,64,solo,14,5.59,481.7,SK0304_4_solo555_14_mono.wav
5045,87.09090148,278.451134,73.16136452,83.43956373,0.013602612,0.053057126,20.2081373,6364,64,solo,15,7.34,632,SK0304_4_solo555_15_mono.wav
5046,66.67621737,276.4301728,71.5174135,83.19223833,0.019558087,0.05871064,19.233343,6364,64,solo,16,9.26,797.98,SK0304_4_solo555_16_mono.wav
5047,113.1325261,306.2989016,71.3192813,81.89545065,0.017072484,0.053447695,21.5252951,6364,64,solo,17,8.45,727.95,SK0304_4_solo555_17_mono.wav
5048,99.67818136,288.8095742,74.08079274,86.12374705,0.016416857,0.049060211,23.6153283,6364,64,solo,18,9.9,852.5,SK0304_4_solo555_18_mono.wav
5049,75.63046448,351.568667,69.0376536,81.38238194,0.01764799,0.059483357,21.376324,6364,64,solo,19,7.98,687.12,SK0304_4_solo555_19_mono.wav
5050,76.32344612,315.095146,72.21704106,85.05289716,0.018103863,0.060382175,19.3005369,6364,64,solo,1,8.48,730.45,SK0304_4_solo555_1_mono.wav
5051,74.54936097,292.872453,72.98565366,84.11428317,0.016069589,0.065667555,18.9548556,6364,64,solo,20,7.9,680.84,SK0304_4_solo555_20_mono.wav
5052,127.800743,272.0536032,72.19594097,79.56551645,0.01466228,0.053622441,21.845685,6364,64,solo,21,3.6,310.5,SK0304_4_solo555_21_mono.wav
5053,92.53421905,277.500222,72.46692095,84.39191069,0.018279302,0.049732225,21.3286687,6364,64,solo,22,3.98,343.03,SK0304_4_solo555_22_mono.wav
5054,88.39836564,288.1860497,72.66445543,82.65047787,0.014926402,0.056614645,20.161846,6364,64,solo,23,9.89,851.9,SK0304_4_solo555_23_mono.wav
5055,80.24486857,296.05888,73.01997294,84.75619288,0.01755296,0.051909463,21.5088544,6364,64,solo,24,9.68,833.81,SK0304_4_solo555_24_mono.wav
5056,72.2457361,279.4791267,72.53752802,85.19786393,0.01424736,0.056303089,20.7901369,6364,64,solo,25,7.95,684.37,SK0304_4_solo555_25_mono.wav
5057,91.22590575,575.4957866,73.19270863,85.49444383,0.014493604,0.04995668,22.4149228,6364,64,solo,26,10.58,910.9,SK0304_4_solo555_26_mono.wav
5058,101.2233355,342.298839,71.01458874,80.42982444,0.013247198,0.048167251,22.1603888,6364,64,solo,27,10.79,929.07,SK0304_4_solo555_27_mono.wav
5059,113.6658421,277.2801974,73.16519252,84.41193656,0.019753898,0.051628464,21.1787001,6364,64,solo,28,6.21,535.01,SK0304_4_solo555_28_mono.wav
5060,67.47854793,271.1829347,71.7832953,82.30647761,0.014374188,0.048550331,21.9084458,6364,64,solo,29,7.73,666.2,SK0304_4_solo555_29_mono.wav
5061,69.74216715,356.7926579,72.50800622,83.15270204,0.015625347,0.050182858,19.974283,6364,64,solo,2,9.16,788.93,SK0304_4_solo555_2_mono.wav
5062,75.47354061,299.8493399,69.94209279,82.75390477,0.021003513,0.062506496,21.3205,6364,64,solo,30,9.16,789.11,SK0304_4_solo555_30_mono.wav
5063,105.0329818,426.189961,72.83230193,81.72845605,0.018939974,0.062132833,19.3593921,6364,64,solo,31,8.73,752.15,SK0304_4_solo555_31_mono.wav
5064,121.9094625,273.0223735,74.20941827,81.72904814,0.010099137,0.04270981,24.3569925,6364,64,solo,32,5.34,460.42,SK0304_4_solo555_32_mono.wav
5065,86.25017424,292.6074333,74.70334209,85.16569032,0.012766881,0.047400723,22.0087355,6364,64,solo,33,9.65,831.4,SK0304_4_solo555_33_mono.wav
5066,66.29333202,276.524235,69.01004131,82.22455405,0.017021417,0.059064247,23.119108,6364,64,solo,34,11.99,1033.12,SK0304_4_solo555_34_mono.wav
5067,103.2704657,315.0862984,71.55186792,80.77315811,0.017081689,0.064130788,20.5862437,6364,64,solo,35,5.27,453.96,SK0304_4_solo555_35_mono.wav
5068,94.58784168,314.9551987,72.71367591,83.2980462,0.014580238,0.051113908,21.2159803,6364,64,solo,36,11.28,971.45,SK0304_4_solo555_36_mono.wav
5069,101.2632545,283.7271609,72.12852932,84.53435361,0.012014139,0.047517188,23.372379,6364,64,solo,37,10.64,916.07,SK0304_4_solo555_37_mono.wav
5070,81.82628497,292.6122722,70.77294282,81.78256421,0.015796778,0.053285021,20.8857932,6364,64,solo,38,9.75,839.75,SK0304_4_solo555_38_mono.wav
5071,89.56899629,314.3187694,72.29506754,84.36208865,0.01666201,0.054632806,20.743866,6364,64,solo,39,8.17,703.75,SK0304_4_solo555_39_mono.wav
5072,115.9535203,257.9059275,74.27458454,83.47524127,0.016580764,0.047561084,21.1206199,6364,64,solo,3,4.24,365.33,SK0304_4_solo555_3_mono.wav
5073,104.2700411,320.1062175,72.66056585,82.40662423,0.012270883,0.046384439,22.7119684,6364,64,solo,40,6.26,539.06,SK0304_4_solo555_40_mono.wav
5074,62.6869415,298.9423268,74.19423177,86.738987,0.016134378,0.054051784,19.9653661,6364,64,solo,41,7.93,682.73,SK0304_4_solo555_41_mono.wav
5075,92.6770878,284.7581003,68.88008722,78.01428307,0.022887882,0.055760332,16.852578,6364,64,solo,42,5.05,435.1,SK0304_4_solo555_42_mono.wav
5076,89.8455422,314.2570664,70.72727676,82.06715156,0.016137847,0.051950811,21.6211196,6364,64,solo,43,10.06,866.37,SK0304_4_solo555_43_mono.wav
5077,87.48135597,295.2277149,72.85510626,83.78639428,0.017172288,0.056442026,19.6837094,6364,64,solo,44,11.02,949.31,SK0304_4_solo555_44_mono.wav
5078,70.66326977,275.1376782,68.90651852,80.44759161,0.02072239,0.056753885,19.8026989,6364,64,solo,45,6.81,586.44,SK0304_4_solo555_45_mono.wav
5079,104.086383,266.275366,71.39555714,84.28174614,0.016648389,0.066293594,20.9217354,6364,64,solo,46,5.7,491.34,SK0304_4_solo555_46_mono.wav
5080,96.40480523,277.0575328,73.42575941,85.42463517,0.015450925,0.051982594,20.9712279,6364,64,solo,47,6.19,532.95,SK0304_4_solo555_47_mono.wav
5081,83.24057235,271.5117972,72.23590211,84.44028497,0.016892411,0.054480293,19.9705656,6364,64,solo,48,6.55,563.96,SK0304_4_solo555_48_mono.wav
5082,73.37161447,305.3641779,73.85253458,83.01459293,0.01552236,0.058953348,19.4320153,6364,64,solo,49,10.14,873.6,SK0304_4_solo555_49_mono.wav
5083,101.7931303,302.3671279,73.08274048,81.72635918,0.015242577,0.062121447,19.9689231,6364,64,solo,4,6.8,585.75,SK0304_4_solo555_4_mono.wav
5084,115.7962503,264.6993859,70.91652679,78.64578799,0.014051391,0.053933278,22.5945801,6364,64,solo,50,4.16,358.7,SK0304_4_solo555_50_mono.wav
5085,91.58657702,315.3745727,72.14376239,83.15701443,0.015504109,0.053138943,22.0529532,6364,64,solo,51,9.84,847.93,SK0304_4_solo555_51_mono.wav
5086,116.4788956,273.1887888,75.12309572,83.24427339,0.016160706,0.043170287,23.0794131,6364,64,solo,52,7.62,656.2,SK0304_4_solo555_52_mono.wav
5087,104.0042488,285.1558208,71.37362677,80.78881256,0.013702872,0.057809327,21.5933684,6364,64,solo,53,4.87,419.42,SK0304_4_solo555_53_mono.wav
5088,78.36250785,297.2310887,71.77687127,81.33709937,0.016326751,0.050142457,21.8069985,6364,64,solo,54,9.76,841.04,SK0304_4_solo555_54_mono.wav
5089,73.70134721,281.1418641,70.78348238,84.32060061,0.015701971,0.057328319,20.6416267,6364,64,solo,55,8.45,728.04,SK0304_4_solo555_55_mono.wav
5090,72.06962052,300.6483536,71.38504565,84.00549142,0.017128174,0.063408368,20.0318095,6364,64,solo,56,10.36,892.81,SK0304_4_solo555_56_mono.wav
5091,70.55158282,307.5745115,70.57143477,82.27621007,0.016524326,0.059176824,20.3638981,6364,64,solo,57,10.19,877.48,SK0304_4_solo555_57_mono.wav
5092,102.2895362,262.8296954,74.84155125,85.21498079,0.013258208,0.048843656,22.7864387,6364,64,solo,58,6.12,527.09,SK0304_4_solo555_58_mono.wav
5093,110.4962318,294.8149139,70.68842987,80.48986437,0.017503621,0.053626805,21.4791702,6364,64,solo,59,8.43,726.31,SK0304_4_solo555_59_mono.wav
5094,82.69843085,364.5440731,73.1998275,82.68357144,0.013775806,0.055556733,21.9439709,6364,64,solo,5,8.78,756.2,SK0304_4_solo555_5_mono.wav
5095,96.77150538,269.3564742,72.07076638,83.0660377,0.01682865,0.055794168,20.7794292,6364,64,solo,60,7.14,615.2,SK0304_4_solo555_60_mono.wav
5096,99.66533513,284.2828733,71.58640733,82.81295451,0.018320608,0.057306421,21.1334629,6364,64,solo,61,7.47,643.37,SK0304_4_solo555_61_mono.wav
5097,81.60218096,288.650442,72.71568618,84.68611362,0.017040793,0.055043411,21.6556939,6364,64,solo,62,8.04,692.21,SK0304_4_solo555_62_mono.wav
5098,62.80666829,269.376246,74.4266722,87.51353206,0.015554172,0.038546841,22.1658305,6364,64,solo,63,8.35,719.34,SK0304_4_solo555_63_mono.wav
5099,105.9065568,276.320466,72.67612426,81.77773216,0.020354143,0.058127689,21.156848,6364,64,solo,64,4.01,345.71,SK0304_4_solo555_64_mono.wav
5100,88.64009019,276.1825866,74.02319211,86.96487242,0.021758471,0.067110215,19.7443738,6364,64,solo,65,7.84,675.58,SK0304_4_solo555_65_mono.wav
5101,72.91043155,293.4084952,72.54078681,81.97079632,0.012516495,0.038879404,23.9146235,6364,64,solo,66,8.58,739.49,SK0304_4_solo555_66_mono.wav
5102,56.19807763,311.3800552,69.9744047,81.76558824,0.016476063,0.057583438,19.1299668,6364,64,solo,67,7.89,679.46,SK0304_4_solo555_67_mono.wav
5103,93.02408678,268.6187693,70.66452082,81.55518613,0.014623549,0.050604559,22.3748775,6364,64,solo,68,10.18,877.3,SK0304_4_solo555_68_mono.wav
5104,85.91744389,256.9781602,69.7292068,79.26037394,0.015124733,0.060552254,22.5848617,6364,64,solo,69,9.25,796.69,SK0304_4_solo555_69_mono.wav
5105,80.55896142,301.1850964,71.49082569,83.67436027,0.014968455,0.054344329,21.6854786,6364,64,solo,6,10.74,925.28,SK0304_4_solo555_6_mono.wav
5106,70.87865433,290.2662678,72.49167822,83.64887941,0.016622207,0.046734275,21.0925887,6364,64,solo,70,7.85,676.19,SK0304_4_solo555_70_mono.wav
5107,78.7812954,305.0414089,70.91740707,81.95493136,0.018108574,0.056219943,21.4162204,6364,64,solo,71,7.15,615.63,SK0304_4_solo555_71_mono.wav
5108,112.3345911,304.3751572,71.4476065,82.66838785,0.017239508,0.050196313,21.882394,6364,64,solo,72,7.51,647.33,SK0304_4_solo555_72_mono.wav
5109,97.43425823,289.0239227,72.93848423,81.43565335,0.013159447,0.048027939,23.3757001,6364,64,solo,73,7.37,634.93,SK0304_4_solo555_73_mono.wav
5110,88.09913946,319.2392079,72.38586206,82.90875873,0.014124235,0.052299326,20.706485,6364,64,solo,74,8.55,736.56,SK0304_4_solo555_74_mono.wav
5111,115.9151351,269.8307095,71.88181144,81.26161792,0.016228636,0.059785913,21.8265026,6364,64,solo,75,5.02,432.52,SK0304_4_solo555_75_mono.wav
5112,113.1969532,270.869445,73.19857601,82.59031366,0.017396513,0.059842213,20.8930551,6364,64,solo,76,5.01,431.14,SK0304_4_solo555_76_mono.wav
5113,88.91411785,278.4062201,69.05865205,77.49434802,0.01450653,0.052978335,23.0628675,6364,64,solo,77,7.69,662.23,SK0304_4_solo555_77_mono.wav
